Date,Open,High,Low,Close,Adj Close,Volume
2019-04-18,65.00000,66.00000,60.32100,62.00000,62.00000,25764700
2019-04-22,61.00000,68.90000,59.94000,65.70000,65.70000,9949700
2019-04-23,66.87000,74.16900,65.55000,69.00000,69.00000,6786500
2019-04-24,71.40000,71.50000,63.16000,63.20000,63.20000,4973500
2019-04-25,64.74000,66.85000,62.60000,65.00000,65.00000,3863300
2019-04-26,66.12000,66.99000,63.60000,66.22000,66.22000,1527400
2019-04-29,66.53000,68.50000,64.75000,68.17000,68.17000,1822300
2019-04-30,68.40000,72.52000,66.67000,72.47000,72.47000,4113100
2019-05-01,72.72000,76.95000,70.81600,72.76000,72.76000,3301900
2019-05-02,72.75000,75.89000,69.69100,75.50000,75.50000,2525300
2019-05-03,75.00000,80.25000,75.00000,79.18000,79.18000,2590300
2019-05-06,75.01000,80.79000,74.50000,78.24000,78.24000,2051800
2019-05-07,77.85000,78.05000,73.25000,73.33000,73.33000,1975200
2019-05-08,74.61000,78.50000,74.03000,77.68000,77.68000,2265500
2019-05-09,76.85000,76.99000,74.00000,75.21000,75.21000,1348200
2019-05-10,75.79000,79.74000,74.77000,79.63000,79.63000,1555100
2019-05-13,77.39000,77.39000,70.60000,72.54000,72.54000,2873200
2019-05-14,74.12000,76.88500,73.11000,73.14000,73.14000,1950400
2019-05-15,73.40000,80.00000,72.21000,79.76000,79.76000,2426500
2019-05-16,80.12000,87.55000,79.25000,83.40000,83.40000,4580700
2019-05-17,82.25000,90.28000,81.88000,89.98000,89.98000,3442500
2019-05-20,90.10000,91.46000,83.27000,84.67000,84.67000,3666800
2019-05-21,86.63000,89.70000,84.50000,85.44000,85.44000,2576000
2019-05-22,84.63000,85.70000,82.00000,82.43000,82.43000,1596400
2019-05-23,81.25000,81.50000,77.26000,78.76000,78.76000,2856000
2019-05-24,80.48000,81.25000,74.20000,76.25000,76.25000,2946800
2019-05-28,76.80000,79.39000,76.80000,77.77000,77.77000,1641300
2019-05-29,77.00000,77.93000,73.58300,75.77000,75.77000,1512100
2019-05-30,76.68000,80.97000,76.60000,80.42000,80.42000,1996000
2019-05-31,78.77000,83.17000,77.78000,79.73000,79.73000,1594300
2019-06-03,80.00000,81.94000,75.65000,75.90000,75.90000,1570500
2019-06-04,78.20000,78.88000,76.62000,78.74000,78.74000,1134900
2019-06-05,80.14000,80.60000,76.24000,78.04000,78.04000,1295800
2019-06-06,77.40000,79.75000,77.03000,79.43000,79.43000,3024000
2019-06-07,93.66000,98.89000,92.50000,94.05000,94.05000,9487800
2019-06-10,98.51000,105.98500,96.00000,102.00000,102.00000,4852800
2019-06-11,101.00000,101.20000,91.57000,94.87000,94.87000,4372400
2019-06-12,94.60000,104.18500,94.00000,102.77000,102.77000,3156900
2019-06-13,105.10000,105.17200,98.55000,100.95000,100.95000,3189100
2019-06-14,100.47000,104.57000,99.25000,100.29000,100.29000,1889300
2019-06-17,101.00000,102.44700,97.00000,98.11000,98.11000,2128500
2019-06-18,100.39000,102.00000,97.51000,99.64000,99.64000,2272400
2019-06-19,100.49000,104.44500,98.63000,102.39000,102.39000,2592700
2019-06-20,105.01000,107.34000,101.62100,102.30000,102.30000,2460700
2019-06-21,101.42000,101.53200,97.82000,100.47000,100.47000,2972500
2019-06-24,100.85000,101.50000,88.88000,89.41000,89.41000,6011200
2019-06-25,89.43000,91.50000,84.63000,85.03000,85.03000,3744500
2019-06-26,87.92000,89.08000,84.60500,86.33000,86.33000,2680000
2019-06-27,89.70000,92.33000,87.80000,90.27000,90.27000,3019500
2019-06-28,91.76000,92.20000,87.25000,88.79000,88.79000,3228300
2019-07-01,85.13000,87.79000,83.10000,86.86000,86.86000,5306600
2019-07-02,86.27000,86.85000,84.00000,85.13000,85.13000,1866000
2019-07-03,85.45000,90.60000,84.51000,90.45000,90.45000,2706100
2019-07-05,90.14000,91.97000,88.00000,91.88000,91.88000,2582700
2019-07-08,91.44000,92.79000,89.89000,90.76000,90.76000,1793300
2019-07-09,90.27000,91.27000,89.10000,90.93000,90.93000,1557400
2019-07-10,91.76000,93.45000,91.55000,92.72000,92.72000,2059300
2019-07-11,92.90000,93.20000,90.45200,91.40000,91.40000,1784600
2019-07-12,93.01000,94.93000,91.37000,93.30000,93.30000,2689700
2019-07-15,94.00000,100.65000,93.78000,99.80000,99.80000,3835600
2019-07-16,100.14000,100.50000,96.50000,97.10000,97.10000,2120100
2019-07-17,97.62000,101.98700,97.54000,99.73000,99.73000,2314100
2019-07-18,99.24000,99.50000,95.01600,95.19000,95.19000,1948800
2019-07-19,97.15000,97.79000,92.88000,93.38000,93.38000,1747700
2019-07-22,94.19000,97.46500,93.50500,96.67000,96.67000,1483000
2019-07-23,97.50000,98.15000,93.52000,97.39000,97.39000,2241700
2019-07-24,97.12000,97.88000,94.68500,95.94000,95.94000,1283700
2019-07-25,95.84000,99.60000,95.75000,97.11000,97.11000,1870300
2019-07-26,97.95000,104.49000,97.83000,102.20000,102.20000,3040700
2019-07-29,102.60000,102.99800,92.10000,96.47000,96.47000,4230300
2019-07-30,95.19000,99.35000,94.03000,95.49000,95.49000,1635500
2019-07-31,96.43000,97.50000,93.50000,95.51000,95.51000,1514700
2019-08-01,95.75000,98.66000,93.80000,95.10000,95.10000,1530400
2019-08-02,94.92000,96.00000,92.56600,93.66000,93.66000,1117100
2019-08-05,90.70000,91.19000,87.29000,89.69000,89.69000,1774400
2019-08-06,91.50000,92.29000,88.10000,90.43000,90.43000,1028700
2019-08-07,89.02000,93.16000,88.02000,92.45000,92.45000,996100
2019-08-08,93.57000,95.84000,93.02000,95.77000,95.77000,925600
2019-08-09,94.79000,95.49000,93.31000,94.20000,94.20000,800500
2019-08-12,93.05000,94.18000,91.11000,92.16000,92.16000,779300
2019-08-13,92.06000,96.22300,92.06000,95.45000,95.45000,1167200
2019-08-14,93.20000,94.52200,89.89000,92.65000,92.65000,1265700
2019-08-15,92.77000,93.44000,89.69000,90.64000,90.64000,1079800
2019-08-16,92.12000,95.00000,92.08000,92.53000,92.53000,1259300
2019-08-19,94.18000,96.20000,92.89000,93.17000,93.17000,1226000
2019-08-20,93.00000,93.57000,91.14000,91.41000,91.41000,746100
2019-08-21,92.86000,94.18100,92.35400,93.01000,93.01000,760000
2019-08-22,93.48000,95.50000,91.57000,93.88000,93.88000,883000
2019-08-23,93.14000,94.13000,90.41000,91.63000,91.63000,1368400
2019-08-26,92.33000,93.50000,91.45000,91.76000,91.76000,697400
2019-08-27,92.60000,93.69000,90.44000,91.73000,91.73000,825800
2019-08-28,91.16000,91.38000,88.71100,90.16000,90.16000,1148300
2019-08-29,91.50000,92.68000,90.70000,90.87000,90.87000,851800
2019-08-30,91.82000,92.42000,89.02000,91.67000,91.67000,1186100
2019-09-03,91.50000,94.24000,90.75000,92.46000,92.46000,1538900
2019-09-04,93.95000,96.00000,93.18000,93.53000,93.53000,2400700
2019-09-05,94.24000,94.38000,88.51000,92.69000,92.69000,4991800
2019-09-06,92.00000,96.50000,84.86000,85.41000,85.41000,7289700
2019-09-09,85.75000,85.94000,77.20000,78.65000,78.65000,6713800
2019-09-10,77.00000,81.22100,76.81000,80.35000,80.35000,2813200
2019-09-11,80.00000,81.86000,78.50000,80.71000,80.71000,2013600
2019-09-12,81.45000,82.65000,79.90000,81.53000,81.53000,1955100
2019-09-13,81.57000,82.47600,78.27000,78.85000,78.85000,1416800
2019-09-16,78.50000,80.99000,78.26000,80.67000,80.67000,1630100
2019-09-17,81.49000,84.82000,79.53000,84.64000,84.64000,2539900
2019-09-18,84.40000,86.00000,83.50000,84.55000,84.55000,1835400
2019-09-19,85.20000,85.35000,83.25000,84.62000,84.62000,1266600
2019-09-20,85.00000,85.35000,81.50000,82.63000,82.63000,2050100
2019-09-23,82.29000,83.60000,81.80000,82.62000,82.62000,677000
2019-09-24,82.43000,82.93000,79.46000,80.02000,80.02000,2145400
2019-09-25,79.12000,79.99000,76.08000,79.60000,79.60000,1924100
2019-09-26,79.25000,80.62000,78.61500,79.75000,79.75000,920000
2019-09-27,79.69000,79.82500,75.09000,76.04000,76.04000,2347400
2019-09-30,76.13000,77.00000,74.29000,76.20000,76.20000,1356500
2019-10-01,76.43000,77.49000,75.21000,75.81000,75.81000,1378100
2019-10-02,74.50000,75.78000,73.66000,73.85000,73.85000,1388700
2019-10-03,73.90000,78.49000,73.39000,76.83000,76.83000,2605800
